Index,Date,BRK-B,DECK,FLUT,GOLD,GOOG,KB,MU,NKE,NTR,PDS,TGT
30,2024-01-24,376.5899963378906,125.10333251953125,203.0,15.529999732971191,150.35000610351562,39.119998931884766,88.08000183105469,100.76000213623047,51.15999984741211,60.790000915527344,139.1999969482422
31,2024-01-25,380.8500061035156,126.83499908447266,201.00999450683594,15.59000015258789,153.63999938964844,39.54999923706055,89.19999694824219,100.7699966430664,50.52000045776367,60.59000015258789,142.17999267578125
32,2024-01-26,385.3999938964844,127.96499633789062,205.0,15.529999732971191,153.7899932861328,40.33000183105469,88.05000305175781,102.75,50.86000061035156,61.34000015258789,142.52999877929688
33,2024-01-29,383.17999267578125,129.1266632080078,205.5,15.699999809265137,154.83999633789062,41.16999816894531,89.06999969482422,103.87999725341797,51.18000030517578,61.060001373291016,141.52000427246094
34,2024-01-30,387.1499938964844,128.92333984375,206.75,15.680000305175781,153.0500030517578,41.97999954223633,86.16000366210938,104.18000030517578,51.119998931884766,63.20000076293945,140.52000427246094
35,2024-01-31,383.739990234375,125.62166595458984,207.63999938964844,15.600000381469727,141.8000030517578,42.27000045776367,85.75,101.52999877929688,49.869998931884766,61.880001068115234,139.0800018310547
36,2024-02-01,386.44000244140625,128.80833435058594,209.5,15.890000343322754,142.7100067138672,46.380001068115234,85.61000061035156,101.76000213623047,51.9900016784668,60.709999084472656,144.4199981689453
37,2024-02-02,390.75,147.00999450683594,216.5,15.40999984741211,143.5399932861328,49.52000045776367,86.4800033569336,100.70999908447266,50.9900016784668,59.560001373291016,145.49000549316406
38,2024-02-05,390.760009765625,141.90167236328125,212.0,15.170000076293945,144.92999267578125,47.29999923706055,86.9800033569336,99.68000030517578,50.119998931884766,58.959999084472656,142.3300018310547
39,2024-02-06,393.739990234375,137.55833435058594,209.27000427246094,15.029999732971191,145.41000366210938,47.279998779296875,84.5999984741211,102.61000061035156,50.40999984741211,62.33000183105469,144.42999267578125
40,2024-02-07,397.6600036621094,138.88833618164062,207.27000427246094,14.930000305175781,146.67999267578125,49.33000183105469,85.16999816894531,103.79000091552734,49.68000030517578,61.65999984741211,146.72999572753906
41,2024-02-08,397.489990234375,138.73666381835938,209.6999969482422,14.819999694824219,147.22000122070312,50.540000915527344,84.87999725341797,103.7699966430664,49.04999923706055,63.939998626708984,147.39999389648438
42,2024-02-09,398.3599853515625,140.8699951171875,216.85000610351562,14.670000076293945,150.22000122070312,51.31999969482422,85.55999755859375,104.5,49.11000061035156,63.91999816894531,146.52999877929688
43,2024-02-12,397.7099914550781,140.77833557128906,213.4499969482422,14.729999542236328,148.72999572753906,51.70000076293945,85.69999694824219,107.18000030517578,50.060001373291016,64.26000213623047,149.39999389648438
44,2024-02-13,394.79998779296875,139.44500732421875,204.0500030517578,14.149999618530273,146.3699951171875,50.61000061035156,81.52999877929688,105.0,48.810001373291016,61.150001525878906,146.11000061035156
45,2024-02-14,398.67999267578125,141.35000610351562,208.10000610351562,14.0600004196167,147.13999938964844,50.02000045776367,81.83000183105469,106.33000183105469,48.849998474121094,60.279998779296875,145.02999877929688
46,2024-02-15,403.45001220703125,145.12832641601562,214.3000030517578,14.600000381469727,143.94000244140625,49.34000015258789,81.62999725341797,106.05000305175781,50.400001525878906,62.68000030517578,146.3300018310547
47,2024-02-16,405.989990234375,143.8300018310547,213.38999938964844,14.649999618530273,141.75999450683594,50.54999923706055,79.5,103.51000213623047,51.119998931884766,63.060001373291016,149.61000061035156
48,2024-02-20,407.1499938964844,143.44667053222656,206.5,14.729999542236328,142.1999969482422,49.72999954223633,80.70999908447266,103.30000305175781,50.56999969482422,59.790000915527344,149.88999938964844
49,2024-02-21,409.25,143.61000061035156,205.42999267578125,14.75,143.83999633789062,49.029998779296875,81.48999786376953,105.2699966430664,50.439998626708984,60.38999938964844,148.7899932861328
50,2024-02-22,415.1600036621094,147.3433380126953,210.97999572753906,14.390000343322754,145.32000732421875,48.75,85.91000366210938,105.08000183105469,54.150001525878906,60.70000076293945,150.33999633789062
51,2024-02-23,417.2200012207031,146.74667358398438,211.97999572753906,14.739999771118164,145.2899932861328,49.29999923706055,86.0,105.62999725341797,53.2400016784668,59.939998626708984,151.47999572753906
52,2024-02-26,409.1400146484375,144.9116668701172,210.89999389648438,14.649999618530273,138.75,46.540000915527344,89.45999908447266,104.54000091552734,53.56999969482422,59.93000030517578,150.14999389648438
53,2024-02-27,408.9100036621094,145.23333740234375,216.5,14.510000228881836,140.10000610351562,46.369998931884766,91.8499984741211,105.1500015258789,53.18000030517578,60.38999938964844,151.99000549316406
54,2024-02-28,412.1400146484375,147.07000732421875,215.14999389648438,14.329999923706055,137.42999267578125,46.7599983215332,89.70999908447266,104.3499984741211,52.7599983215332,59.27000045776367,151.44000244140625
55,2024-02-29,409.3999938964844,149.26499938964844,217.86000061035156,14.65999984741211,139.77999877929688,47.349998474121094,90.61000061035156,103.93000030517578,52.2400016784668,59.4900016784668,152.9199981689453
56,2024-03-01,407.1099853515625,150.54833984375,216.0,14.9399995803833,138.0800018310547,47.45000076293945,95.1500015258789,101.87999725341797,52.2400016784668,61.779998779296875,155.2899932861328
57,2024-03-04,403.3900146484375,154.42999267578125,214.63999938964844,15.460000038146973,134.1999969482422,51.56999969482422,95.7699966430664,99.54000091552734,50.959999084472656,60.970001220703125,150.49000549316406
58,2024-03-05,400.739990234375,151.14332580566406,213.99000549316406,15.529999732971191,133.77999877929688,51.7599983215332,94.47000122070312,98.30999755859375,50.88999938964844,61.189998626708984,168.5800018310547
59,2024-03-06,403.9599914550781,151.9983367919922,220.1199951171875,15.710000038146973,132.55999755859375,51.68000030517578,95.55999755859375,97.62999725341797,52.459999084472656,62.33000183105469,173.5399932861328
60,2024-03-07,402.3900146484375,152.14500427246094,221.32000732421875,15.899999618530273,135.24000549316406,53.5,98.9800033569336,98.19000244140625,53.7599983215332,63.22999954223633,171.5399932861328
61,2024-03-08,403.1499938964844,152.03334045410156,218.0,15.760000228881836,136.2899932861328,53.08000183105469,97.62000274658203,99.16000366210938,52.900001525878906,62.22999954223633,169.72000122070312
62,2024-03-11,404.760009765625,150.27667236328125,218.5,15.869999885559082,138.94000244140625,52.529998779296875,94.51000213623047,101.08000183105469,53.22999954223633,62.380001068115234,168.07000732421875
63,2024-03-12,404.9800109863281,152.50833129882812,221.3000030517578,15.640000343322754,139.6199951171875,54.29999923706055,97.41999816894531,100.18000030517578,52.97999954223633,61.40999984741211,167.57000732421875
64,2024-03-13,408.1300048828125,154.61000061035156,225.6300048828125,15.979999542236328,140.77000427246094,58.09000015258789,94.16000366210938,101.36000061035156,53.68000030517578,62.279998779296875,166.6699981689453
65,2024-03-14,406.7300109863281,155.50833129882812,222.88999938964844,15.760000228881836,144.33999633789062,57.619998931884766,91.43000030517578,100.26000213623047,53.09000015258789,63.709999084472656,164.30999755859375
66,2024-03-15,408.1300048828125,151.63333129882812,216.07000732421875,15.760000228881836,142.1699981689453,56.880001068115234,93.25,99.63999938964844,53.7599983215332,64.20999908447266,164.22000122070312
67,2024-03-18,408.4100036621094,151.47666931152344,214.4499969482422,15.630000114440918,148.47999572753906,55.43000030517578,93.77999877929688,98.73999786376953,53.810001373291016,65.04000091552734,167.58999633789062
68,2024-03-19,411.760009765625,151.47666931152344,215.6999969482422,15.25,147.9199981689453,54.349998474121094,94.0,99.95999908447266,53.06999969482422,66.02999877929688,168.2100067138672
69,2024-03-20,416.1099853515625,152.52999877929688,217.25,15.680000305175781,149.67999267578125,55.84000015258789,96.25,100.2699966430664,53.650001525878906,67.18000030517578,170.4600067138672
70,2024-03-21,413.7799987792969,158.82333374023438,218.0399932861328,15.8100004196167,148.74000549316406,56.95000076293945,109.8499984741211,100.81999969482422,53.619998931884766,65.9800033569336,170.1699981689453
71,2024-03-22,411.6000061035156,153.74000549316406,218.8699951171875,15.520000457763672,151.77000427246094,55.540000915527344,110.20999908447266,93.86000061035156,52.22999954223633,64.91000366210938,168.6300048828125
72,2024-03-25,409.9200134277344,155.43167114257812,217.0,15.569999694824219,151.14999389648438,54.41999816894531,117.12999725341797,93.75,52.54999923706055,66.58000183105469,172.66000366210938
73,2024-03-26,411.57000732421875,156.24166870117188,214.83999633789062,15.520000457763672,151.6999969482422,53.79999923706055,118.80000305175781,92.58000183105469,53.060001373291016,65.94999694824219,172.63999938964844
74,2024-03-27,416.92999267578125,156.31666564941406,202.2899932861328,16.209999084472656,151.94000244140625,51.459999084472656,119.25,94.12999725341797,53.630001068115234,66.93000030517578,174.6699981689453
75,2024-03-28,420.5199890136719,156.8766632080078,197.49000549316406,16.639999389648438,152.25999450683594,52.06999969482422,117.88999938964844,93.9800033569336,54.310001373291016,67.29000091552734,177.2100067138672
76,2024-04-01,420.20001220703125,155.0833282470703,196.3699951171875,16.860000610351562,156.5,50.720001220703125,124.30000305175781,92.55999755859375,54.86000061035156,67.72000122070312,177.82000732421875
77,2024-04-02,418.9200134277344,150.5500030517578,191.97000122070312,17.18000030517578,155.8699951171875,50.58000183105469,122.75,90.94999694824219,54.599998474121094,70.69000244140625,176.24000549316406
78,2024-04-03,420.239990234375,150.1199951171875,199.17999267578125,17.420000076293945,156.3699951171875,50.54999923706055,128.00999450683594,90.33000183105469,56.189998626708984,76.01000213623047,175.49000549316406
79,2024-04-04,415.32000732421875,146.30332946777344,200.99000549316406,17.389999389648438,151.94000244140625,50.95000076293945,124.08999633789062,89.06999969482422,56.189998626708984,75.12999725341797,172.22000122070312
80,2024-04-05,418.6199951171875,146.64833068847656,201.3000030517578,17.860000610351562,153.94000244140625,51.15999984741211,123.58000183105469,88.83999633789062,56.7599983215332,76.01000213623047,171.77000427246094
81,2024-04-08,415.9700012207031,148.13999938964844,192.64999389648438,17.700000762939453,156.13999938964844,51.470001220703125,122.94999694824219,90.0,55.72999954223633,76.5199966430664,169.6999969482422
82,2024-04-09,414.69000244140625,144.63499450683594,199.1699981689453,18.010000228881836,158.13999938964844,51.130001068115234,122.62999725341797,91.0,56.2400016784668,75.5199966430664,171.6300048828125
83,2024-04-10,409.1099853515625,135.02166748046875,195.47000122070312,17.899999618530273,157.66000366210938,49.0099983215332,122.19999694824219,89.0,55.47999954223633,75.37000274658203,171.6199951171875
84,2024-04-11,407.6099853515625,136.65499877929688,191.77000427246094,18.040000915527344,160.7899932861328,49.650001525878906,127.51000213623047,92.0,54.59000015258789,73.12999725341797,171.3300018310547
85,2024-04-12,403.260009765625,135.72833251953125,186.41000366210938,17.860000610351562,159.19000244140625,47.16999816894531,122.5199966430664,92.0,52.91999816894531,70.66000366210938,166.1199951171875
86,2024-04-15,400.260009765625,135.89666748046875,184.00999450683594,17.3700008392334,156.3300018310547,47.130001068115234,121.37000274658203,93.0999984741211,52.36000061035156,68.94999694824219,165.00999450683594
87,2024-04-16,396.9200134277344,135.64833068847656,184.3300018310547,16.479999542236328,156.0,46.15999984741211,121.7699966430664,93.38999938964844,51.66999816894531,68.26000213623047,163.32000732421875
88,2024-04-17,397.739990234375,136.53334045410156,181.3000030517578,16.700000762939453,156.8800048828125,45.689998626708984,116.33000183105469,94.83999633789062,51.810001373291016,68.2300033569336,164.47000122070312
89,2024-04-18,399.8900146484375,135.5500030517578,183.5399932861328,16.979999542236328,157.4600067138672,45.880001068115234,111.93000030517578,95.73999786376953,52.650001525878906,67.38999938964844,166.5800018310547
90,2024-04-19,405.0799865722656,133.39666748046875,183.5500030517578,17.100000381469727,155.72000122070312,46.2400016784668,106.7699966430664,94.52999877929688,52.779998779296875,66.81999969482422,168.3000030517578
91,2024-04-22,408.7799987792969,135.0366668701172,184.86000061035156,16.420000076293945,157.9499969482422,49.90999984741211,109.12000274658203,94.19000244140625,52.29999923706055,65.83000183105469,167.11000061035156
92,2024-04-23,408.739990234375,138.2383270263672,189.88999938964844,16.690000534057617,159.9199981689453,50.83000183105469,112.45999908447266,94.0199966430664,52.27000045776367,68.44000244140625,166.50999450683594
93,2024-04-24,405.95001220703125,141.95166015625,186.38999938964844,16.520000457763672,161.10000610351562,49.66999816894531,111.77999877929688,94.63999938964844,52.290000915527344,67.87000274658203,165.33999633789062
94,2024-04-25,404.9100036621094,134.4166717529297,187.3300018310547,17.079999923706055,157.9499969482422,50.150001525878906,111.58000183105469,93.94000244140625,52.04999923706055,68.77999877929688,164.44000244140625
95,2024-04-26,402.1000061035156,138.91000366210938,185.47000122070312,17.09000015258789,173.69000244140625,54.65999984741211,114.83999633789062,94.12000274658203,52.54999923706055,72.30000305175781,164.74000549316406
96,2024-04-29,400.9599914550781,138.7383270263672,187.4199981689453,17.31999969482422,167.89999389648438,54.90999984741211,114.36000061035156,94.05999755859375,54.08000183105469,73.37999725341797,163.72999572753906
97,2024-04-30,396.7300109863281,136.4116668701172,186.25999450683594,16.639999389648438,164.63999938964844,53.970001220703125,112.95999908447266,92.26000213623047,52.77000045776367,70.18000030517578,160.97999572753906
98,2024-05-01,398.5799865722656,136.5800018310547,189.75999450683594,16.360000610351562,165.57000732421875,53.68000030517578,109.69999694824219,90.33999633789062,52.470001220703125,68.86000061035156,156.42999267578125
99,2024-05-02,400.6000061035156,138.77166748046875,191.5800018310547,16.549999237060547,168.4600067138672,52.68000030517578,112.33000183105469,92.41000366210938,52.619998931884766,69.91999816894531,158.1199951171875
100,2024-05-03,400.8699951171875,140.38999938964844,196.3800048828125,16.459999084472656,168.99000549316406,54.11000061035156,114.69999694824219,92.1500015258789,52.93000030517578,71.12000274658203,158.0399932861328
101,2024-05-06,404.9200134277344,143.64166259765625,202.89999389648438,16.670000076293945,169.8300018310547,54.77000045776367,120.12999725341797,93.36000061035156,54.0099983215332,72.37999725341797,158.35000610351562
102,2024-05-07,406.1400146484375,143.72999572753906,202.88999938964844,16.739999771118164,172.97999572753906,53.709999084472656,119.20999908447266,93.77999877929688,55.2599983215332,72.77999877929688,160.41000366210938
103,2024-05-08,406.3699951171875,142.24667358398438,199.75999450683594,16.719999313354492,171.16000366210938,56.20000076293945,119.31999969482422,93.58999633789062,55.43000030517578,72.91999816894531,159.58999633789062
104,2024-05-09,408.82000732421875,145.75833129882812,204.63999938964844,17.030000686645508,171.5800018310547,55.70000076293945,117.80999755859375,93.38999938964844,58.16999816894531,74.30999755859375,164.32000732421875
105,2024-05-10,412.04998779296875,143.6649932861328,207.00999450683594,16.93000030517578,170.2899932861328,57.90999984741211,121.23999786376953,90.94000244140625,58.16999816894531,71.55000305175781,163.1300048828125
106,2024-05-13,411.2200012207031,141.77833557128906,204.1699981689453,16.940000534057617,170.89999389648438,59.02000045776367,123.0,92.72000122070312,56.959999084472656,71.06999969482422,160.89999389648438
107,2024-05-14,410.239990234375,147.0749969482422,201.8000030517578,17.149999618530273,171.92999267578125,57.97999954223633,124.80999755859375,92.79000091552734,57.5,71.27999877929688,158.9600067138672
108,2024-05-15,412.760009765625,150.6133270263672,211.72000122070312,17.420000076293945,173.8800048828125,59.029998779296875,127.80999755859375,91.66999816894531,57.34000015258789,71.19999694824219,157.50999450683594
109,2024-05-16,413.1199951171875,147.60333251953125,207.57000732421875,17.520000457763672,175.42999267578125,59.31999969482422,127.88999938964844,91.7699966430664,57.16999816894531,70.94000244140625,160.64999389648438
110,2024-05-17,416.94000244140625,148.0933380126953,206.5,17.889999389648438,177.2899932861328,58.810001373291016,125.29000091552734,92.18000030517578,57.7599983215332,71.9000015258789,160.1300048828125
111,2024-05-20,413.0,150.47500610351562,209.8000030517578,17.920000076293945,178.4600067138672,59.279998779296875,129.0,91.7699966430664,59.970001220703125,72.44999694824219,156.7100067138672
112,2024-05-21,414.3699951171875,149.9566650390625,209.69000244140625,17.799999237060547,179.5399932861328,59.70000076293945,127.5,92.81999969482422,59.58000183105469,71.70999908447266,155.77999877929688
113,2024-05-22,413.989990234375,148.82333374023438,206.42999267578125,17.290000915527344,178.0,57.439998626708984,126.27999877929688,92.5,60.33000183105469,69.97000122070312,143.27000427246094
114,2024-05-23,405.8800048828125,150.77499389648438,199.8699951171875,16.940000534057617,175.05999755859375,56.13999938964844,126.2699966430664,91.4000015258789,59.209999084472656,69.13999938964844,144.41000366210938
115,2024-05-24,407.4100036621094,172.14999389648438,204.11000061035156,17.020000457763672,176.3300018310547,56.79999923706055,129.49000549316406,91.75,58.86000061035156,70.79000091552734,145.22999572753906
116,2024-05-28,403.8999938964844,179.85667419433594,188.3300018310547,17.440000534057617,178.02000427246094,56.13999938964844,132.6699981689453,92.0,59.29999923706055,73.62000274658203,147.10000610351562
117,2024-05-29,404.0899963378906,177.48666381835938,185.8000030517578,16.920000076293945,177.39999389648438,56.36000061035156,131.5800018310547,91.66999816894531,57.040000915527344,72.25,147.74000549316406
118,2024-05-30,408.6099853515625,180.42999267578125,187.89999389648438,17.110000610351562,173.55999755859375,57.470001220703125,126.29000091552734,93.44999694824219,57.310001373291016,72.68000030517578,149.8699951171875
119,2024-05-31,414.3999938964844,182.32000732421875,192.08999633789062,17.09000015258789,173.9600067138672,57.540000915527344,125.0,95.05000305175781,58.61000061035156,74.55999755859375,156.16000366210938
120,2024-06-03,414.7900085449219,181.09500122070312,189.13999938964844,17.420000076293945,174.4199981689453,57.54999923706055,128.1699981689453,94.4000015258789,57.66999816894531,70.06999969482422,153.02999877929688
121,2024-06-04,409.5299987792969,177.80499267578125,191.6999969482422,16.489999771118164,175.1300048828125,55.95000076293945,126.63999938964844,94.73999786376953,57.209999084472656,67.2300033569336,150.5500030517578
122,2024-06-05,409.8500061035156,182.2100067138672,186.50999450683594,16.700000762939453,177.07000732421875,56.58000183105469,133.7100067138672,94.31999969482422,55.7400016784668,66.95999908447266,147.35000610351562
123,2024-06-06,411.0799865722656,177.57167053222656,190.52999877929688,17.31999969482422,178.35000610351562,56.310001373291016,130.07000732421875,95.72000122070312,55.869998931884766,67.68000030517578,145.1300048828125
124,2024-06-07,413.7200012207031,174.05166625976562,191.5500030517578,16.149999618530273,175.9499969482422,56.810001373291016,130.94000244140625,96.55000305175781,55.40999984741211,66.62999725341797,146.0
125,2024-06-10,410.80999755859375,175.8249969482422,186.8300018310547,16.450000762939453,176.6300048828125,56.70000076293945,134.82000732421875,96.0,55.119998931884766,69.23999786376953,148.52000427246094
126,2024-06-11,408.5,173.72166442871094,183.14999389648438,16.18000030517578,178.19000244140625,56.38999938964844,135.07000732421875,95.87000274658203,53.20000076293945,68.30999755859375,146.19000244140625
127,2024-06-12,408.7699890136719,173.25332641601562,181.8300018310547,16.399999618530273,179.55999755859375,57.5099983215332,140.75,93.68000030517578,52.41999816894531,68.19000244140625,146.77999877929688
128,2024-06-13,405.9200134277344,171.69332885742188,178.5800018310547,16.06999969482422,176.74000549316406,57.77000045776367,143.13999938964844,94.18000030517578,51.279998779296875,66.68000030517578,144.67999267578125
129,2024-06-14,405.5400085449219,170.625,177.9600067138672,16.030000686645508,178.3699951171875,57.650001525878906,141.36000061035156,93.38999938964844,51.220001220703125,65.54000091552734,141.16000366210938
130,2024-06-17,407.32000732421875,169.5816650390625,188.80999755859375,16.139999389648438,178.77999877929688,56.790000915527344,147.8300018310547,95.0,50.7400016784668,65.62999725341797,144.97000122070312
131,2024-06-18,407.95001220703125,168.06500244140625,184.77000427246094,16.40999984741211,176.4499969482422,56.599998474121094,153.4499969482422,94.77999877929688,51.0099983215332,65.66000366210938,142.5399932861328
132,2024-06-20,409.1499938964844,164.9066619873047,190.39999389648438,16.959999084472656,177.7100067138672,57.5,144.19000244140625,95.56999969482422,51.939998626708984,67.5,143.3800048828125
133,2024-06-21,409.6199951171875,163.35667419433594,189.02999877929688,16.559999465942383,180.25999450683594,55.68000030517578,139.5399932861328,97.18000030517578,51.56999969482422,66.56999969482422,146.1300048828125
134,2024-06-24,413.9800109863281,163.01333618164062,187.30999755859375,16.719999313354492,180.7899932861328,56.9900016784668,139.00999450683594,97.16999816894531,52.650001525878906,70.19999694824219,149.69000244140625
135,2024-06-25,410.9700012207031,162.55332946777344,186.0500030517578,16.59000015258789,185.5800018310547,56.09000015258789,141.1199951171875,94.75,52.119998931884766,69.77999877929688,146.77000427246094
136,2024-06-26,410.260009765625,163.5433349609375,181.00999450683594,16.799999237060547,185.3699951171875,56.08000183105469,142.36000061035156,94.05999755859375,52.150001525878906,69.48999786376953,147.1699981689453
137,2024-06-27,407.95001220703125,166.65167236328125,182.80999755859375,16.84000015258789,186.86000061035156,55.84000015258789,132.22999572753906,94.19000244140625,51.970001220703125,70.44000244140625,146.72000122070312
138,2024-06-28,406.79998779296875,161.3249969482422,182.36000061035156,16.68000030517578,183.4199981689453,56.61000061035156,131.52999877929688,75.37000274658203,50.90999984741211,70.33999633789062,148.0399932861328
139,2024-07-01,405.19000244140625,157.71665954589844,186.30999755859375,16.559999465942383,184.49000549316406,56.849998474121094,131.52000427246094,76.83000183105469,50.16999816894531,69.41000366210938,145.74000549316406
140,2024-07-02,407.1000061035156,156.77333068847656,190.3800048828125,16.6200008392334,186.61000061035156,59.38999938964844,132.58999633789062,76.04000091552734,49.97999954223633,69.94999694824219,145.38999938964844
141,2024-07-03,405.7699890136719,155.94833374023438,193.9199981689453,17.299999237060547,187.38999938964844,60.4900016784668,136.82000732421875,75.23999786376953,50.900001525878906,70.2699966430664,144.8000030517578
142,2024-07-05,411.1700134277344,156.55332946777344,195.16000366210938,17.440000534057617,191.9600067138672,63.150001525878906,131.60000610351562,75.43000030517578,49.93000030517578,68.94999694824219,145.64999389648438
143,2024-07-08,409.0799865722656,158.78334045410156,197.4499969482422,17.3799991607666,190.47999572753906,62.11000061035156,130.69000244140625,73.05000305175781,49.08000183105469,69.27999877929688,148.72000122070312
144,2024-07-09,410.5199890136719,156.50833129882812,198.92999267578125,17.440000534057617,190.44000244140625,61.279998779296875,131.13999938964844,72.45999908447266,48.560001373291016,67.77999877929688,147.60000610351562
145,2024-07-10,413.7900085449219,148.89500427246094,198.47999572753906,17.780000686645508,192.66000366210938,60.90999984741211,136.38999938964844,72.54000091552734,48.290000915527344,70.04000091552734,146.11000061035156
146,2024-07-11,418.7799987792969,148.10667419433594,203.47000122070312,18.1299991607666,187.3000030517578,61.470001220703125,130.22999572753906,73.38999938964844,49.66999816894531,71.72000122070312,151.39999389648438
