Index,Date,AI,ANET,BORR,CTRA,ETH,GEO,INO,LINK,PATH,RGTI
1,2023-12-11,28.149999618530273,56.64250183105469,6.21999979019165,24.860000610351562,0.0,10.270000457763672,4.440000057220459,7.683332920074463,24.520000457763672,1.0199999809265137
2,2023-12-12,27.729999542236328,57.46500015258789,6.25,24.420000076293945,0.0,10.170000076293945,4.320000171661377,7.820000171661377,24.559999465942383,0.9959999918937683
3,2023-12-13,28.139999389648438,57.38750076293945,6.550000190734863,24.65999984741211,0.0,10.15999984741211,4.559999942779541,7.993332862854004,24.969999313354492,0.9819999933242798
4,2023-12-14,31.420000076293945,57.75749969482422,7.019999980926514,25.56999969482422,0.0,10.4399995803833,4.559999942779541,8.09333324432373,25.670000076293945,1.0099999904632568
5,2023-12-15,31.219999313354492,58.900001525878906,7.010000228881836,25.1299991607666,0.0,10.5600004196167,4.679999828338623,8.399999618530273,25.68000030517578,1.0700000524520874
6,2023-12-18,30.600000381469727,59.70249938964844,7.179999828338623,25.530000686645508,0.0,10.5600004196167,4.559999942779541,8.273332595825195,25.68000030517578,1.100000023841858
7,2023-12-19,32.279998779296875,59.17499923706055,7.349999904632568,25.65999984741211,0.0,10.75,4.679999828338623,8.34000015258789,26.260000228881836,1.059999942779541
8,2023-12-20,29.729999542236328,58.290000915527344,7.199999809265137,25.229999542236328,0.0,10.619999885559082,4.679999828338623,8.213333129882812,24.739999771118164,1.0199999809265137
9,2023-12-21,29.420000076293945,58.834999084472656,7.260000228881836,25.739999771118164,0.0,11.100000381469727,4.920000076293945,8.399999618530273,25.25,1.0199999809265137
10,2023-12-22,28.739999771118164,59.564998626708984,7.28000020980835,25.780000686645508,0.0,11.229999542236328,5.28000020980835,8.199999809265137,25.40999984741211,0.9940000176429749
11,2023-12-26,29.469999313354492,59.38249969482422,7.53000020980835,25.90999984741211,0.0,11.149999618530273,6.239999771118164,8.483332633972168,25.719999313354492,1.0499999523162842
12,2023-12-27,30.049999237060547,59.432498931884766,7.480000019073486,25.829999923706055,0.0,11.149999618530273,6.119999885559082,8.533332824707031,25.520000457763672,1.0199999809265137
13,2023-12-28,30.229999542236328,59.24250030517578,7.360000133514404,25.649999618530273,0.0,11.25,6.239999771118164,8.4913330078125,25.520000457763672,1.0199999809265137
14,2023-12-29,28.709999084472656,58.877498626708984,7.360000133514404,25.520000457763672,0.0,10.829999923706055,6.119999885559082,8.513333320617676,24.84000015258789,0.9850000143051147
15,2024-01-02,28.739999771118164,57.88999938964844,7.320000171661377,25.690000534057617,0.0,10.760000228881836,6.71999979019165,8.25333309173584,23.799999237060547,0.9240000247955322
16,2024-01-03,27.610000610351562,57.349998474121094,7.300000190734863,25.889999389648438,0.0,10.760000228881836,6.239999771118164,8.0,22.56999969482422,0.968999981880188
17,2024-01-04,27.889999389648438,57.63999938964844,7.179999828338623,25.389999389648438,0.0,10.729999542236328,6.840000152587891,8.25333309173584,22.56999969482422,1.0199999809265137
18,2024-01-05,27.260000228881836,57.72999954223633,7.170000076293945,25.65999984741211,0.0,10.670000076293945,8.640000343322754,8.136667251586914,22.610000610351562,1.0099999904632568
19,2024-01-08,28.56999969482422,61.462501525878906,6.760000228881836,25.549999237060547,0.0,10.960000038146973,8.880000114440918,8.262666702270508,23.100000381469727,1.1399999856948853
20,2024-01-09,28.299999237060547,61.29999923706055,6.5,25.75,0.0,10.789999961853027,10.319999694824219,8.009332656860352,22.520000457763672,1.1799999475479126
21,2024-01-10,28.540000915527344,62.307498931884766,6.429999828338623,25.3700008392334,0.0,10.970000267028809,10.4399995803833,8.084667205810547,22.739999771118164,1.1299999952316284
22,2024-01-11,27.360000610351562,62.935001373291016,6.539999961853027,25.18000030517578,0.0,10.979999542236328,10.680000305175781,8.125332832336426,22.56999969482422,1.0700000524520874
23,2024-01-12,26.209999084472656,63.00749969482422,6.550000190734863,25.56999969482422,0.0,10.720000267028809,9.239999771118164,8.112667083740234,22.170000076293945,1.0199999809265137
24,2024-01-16,25.059999465942383,63.314998626708984,6.53000020980835,24.81999969482422,0.0,10.739999771118164,9.0,7.865333080291748,22.09000015258789,1.0099999904632568
25,2024-01-17,24.34000015258789,62.247501373291016,6.480000019073486,24.59000015258789,0.0,10.460000038146973,8.399999618530273,7.7266669273376465,21.6200008392334,0.9660000205039978
26,2024-01-18,24.059999465942383,64.38999938964844,6.699999809265137,24.610000610351562,0.0,10.729999542236328,8.640000343322754,7.603332996368408,21.600000381469727,0.9670000076293945
27,2024-01-19,24.809999465942383,65.87750244140625,6.679999828338623,24.3799991607666,0.0,10.930000305175781,8.039999961853027,8.576666831970215,22.229999542236328,1.0099999904632568
28,2024-01-22,26.440000534057617,66.6500015258789,6.769999980926514,24.350000381469727,0.0,11.479999542236328,8.279999732971191,8.666666984558105,23.489999771118164,1.100000023841858
29,2024-01-23,26.420000076293945,65.51000213623047,6.800000190734863,24.6299991607666,0.0,11.649999618530273,6.960000038146973,8.366666793823242,23.540000915527344,1.1100000143051147
30,2024-01-24,25.440000534057617,65.61750030517578,7.03000020980835,25.020000457763672,0.0,11.819999694824219,6.960000038146973,7.76466703414917,22.6299991607666,1.090000033378601
31,2024-01-25,25.18000030517578,66.1050033569336,7.119999885559082,25.260000228881836,0.0,11.279999732971191,6.789999961853027,8.213333129882812,22.829999923706055,1.0399999618530273
32,2024-01-26,25.1200008392334,66.0999984741211,7.260000228881836,25.290000915527344,0.0,11.430000305175781,6.150000095367432,8.083333015441895,22.739999771118164,1.090000033378601
